region,university,category,admission_type,year,department,perfect_score,convert_50_cut,convert_70_cut,grade_50_cut,grade_70_cut,korean,math,inquiry,average,english,recruitment_count,competition_rate,additional_pass,total_apply,pass_num,real_competition_rate
부산울산경남,부산외대,인문,정시(나),2022,스마트자산경영학과,735,,337,,,7,9,14,15.33,4.67,30,0.7,1,21,31,0.68
부산울산경남,부산외대,인문,정시(다),2021,스페인어과,735,,389,,,34,53,48,49,,7,3.14,9,21.98,16,1.37
부산울산경남,부산외대,인문,정시(다),2022,스페인어과,735,,420,,,42,33,43,47.5,2.83,9,3.33,18,29.97,27,1.11
부산울산경남,부산외대,인문,정시(다),2023,스페인어과,735,,417,,,,,,46.2,,19,2.84,17,53.96,36,1.5
부산울산경남,부산대,자연,정시(가),2024,지구과학교육과,1000,,686.5,,,,,,81.17,,8,3.9,3,31.2,11,2.84
부산울산경남,부산대,예체능,정시(가),2022,체육교육과,1000,,,,,,,,,,1,11,0,11,1,11
부산울산경남,부산대,인문,정시(나),2024,철학과,1000,,683.25,,,,,,78.5,,9,5.6,16,50.4,25,2.02
부산울산경남,부산대,인문,정시(나),2023,철학과,,686.03,684.5,,,,,,79.41,,9,5.22,9,46.98,18,2.61
부산울산경남,부산대,인문,정시(나),2022,철학과,1000,,681.2,,,89,64,83.5,79.17,3,11,5.45,4,59.95,15,4
부산울산경남,부산대,인문,정시(나),2021,철학과,1000,,702.7,,,86,82,87,86.33,,12,4.17,7,50.04,19,2.63
부산울산경남,부산대,자연,정시(나),2024,지질환경과학과,1000,,679.5,,,,,,78.17,,14,4.7,31,65.8,45,1.46
부산울산경남,부산대,자연,정시(나),2023,지질환경과학과,,683.91,682.5,,,,,,79.3,,14,6.29,21,88.06,35,2.52
부산울산경남,부산대,자연,정시(나),2022,지질환경과학과,1000,,677.42,,,73,80,72,77.5,3,21,5.76,18,120.96,39,3.1
부산울산경남,부산대,자연,정시(나),2021,지질환경과학과,1000,,666.3,,,68,61,74,72.67,,36,3.06,46,110.16,82,1.34
부산울산경남,부산대,인문,정시(가),2024,지리교육과,1000,,671,,,,,,74,,7,4,5,28,12,2.33
부산울산경남,부산대,인문,정시(가),2023,지리교육과,,692.71,689.5,,,,,,83.07,,7,7.86,6,55.02,13,4.23
부산울산경남,부산대,인문,정시(가),2022,지리교육과,1000,,689.28,,,92,67,88.5,82.17,3,8,4.25,7,34,15,2.27
부산울산경남,부산대,인문,정시(가),2021,지리교육과,1000,,705,,,83,89,87,87,,6,4.5,8,27,14,1.93
부산울산경남,부산대,예체능,정시(가),2024,체육교육과,1000,,,,,,,,,,1,7,2,7,3,2.33
부산울산경남,부산대,자연,정시(나),2024,항공우주공학과,1000,,694.5,,,,,,83.33,,15,4.1,11,61.5,26,2.37
부산울산경남,부산대,자연,정시(나),2021,해양학과,1000,,667.5,,,82,55,73,72.5,,31,2.58,21,79.98,52,1.54
부산울산경남,부산대,자연,정시(나),2022,해양학과,1000,,676.86,,,75,77,74.5,77.5,3,17,5.76,5,97.92,22,4.45
부산울산경남,부산대,자연,정시(나),2023,해양학과,,684.85,684,,,,,,78.6,,16,6.06,27,96.96,43,2.25
부산울산경남,부산대,자연,정시(나),2024,해양학과,1000,,681.5,,,,,,76.83,,23,4.7,29,108.1,52,2.08
부산울산경남,부산대,인문,정시(나),2021,행정학과,1000,,709.2,,,88,86,87,88.67,,13,4.31,16,56.03,29,1.93
부산울산경남,부산대,인문,정시(나),2022,행정학과,1000,,689.16,,,87,72,86.5,82,2,15,5.6,12,84,27,3.11
부산울산경남,부산대,인문,정시(나),2023,행정학과,,692.71,693,,,,,,83.37,,17,3.53,19,60.01,36,1.67
부산울산경남,부산대,인문,정시(나),2024,행정학과,1000,,690.75,,,,,,82,,17,4.2,14,71.4,31,2.3
부산울산경남,부산대,자연,정시(가),2021,화공생명.환경공학부(화공생명공학전공),1000,,705,,,88,84,88.5,87.83,,23,4.04,35,92.92,58,1.6
부산울산경남,부산대,자연,정시(가),2022,화공생명.환경공학부(화공생명공학전공),1000,,718.87,,,89,92,85,89.17,2,22,6.23,19,137.06,41,3.34
부산울산경남,부산대,자연,정시(가),2023,화공생명.환경공학부(화공생명공학전공),,712.46,710,,,,,,88.97,,24,3.54,23,84.96,47,1.81
부산울산경남,부산대,예체능,정시(가),2024,한국음악학과(관악.타악전공),600,,,,,,,,,,7,0,0,0,7,0
부산울산경남,부산대,자연,정시(가),2022,항공우주공학과,1000,,696.83,,,73,82,82.5,81.83,3,17,7.82,11,132.94,28,4.75
부산울산경남,부산대,자연,정시(가),2021,항공우주공학과,1000,,633.1,,,70,49,61.5,59.17,,14,2.64,10,36.96,24,1.54
부산울산경남,부산대,의약학,정시(가),2024,한의학전문대학원(학‧석사통합과정),1000,,751.5,,,,,,96.17,,5,8.2,13,41,18,2.28
부산울산경남,부산대,의약학,정시(나),2022,한의학전문대학원(학‧석사통합과정),1000,,756.72,,,93,100,97.5,96.5,2,5,10.4,8,52,13,4
부산울산경남,부산대,의약학,정시(나),2021,한의학전문대학원(학‧석사통합과정),1000,,735.7,,,92,98,98,96.33,,6,8.33,7,49.98,13,3.84
부산울산경남,부산대,인문,정시(나),2024,한문학과,1000,,678.25,,,,,,78.17,,8,5.3,21,42.4,29,1.46
부산울산경남,부산대,인문,정시(나),2023,한문학과,,683.09,682.25,,,,,,80.17,,9,8.33,11,74.97,20,3.75
부산울산경남,부산대,인문,정시(나),2022,한문학과,1000,,676.5,,,76,72,81,77.33,3,11,6.73,12,74.03,23,3.22
부산울산경남,부산대,인문,정시(나),2021,한문학과,1000,,693.6,,,85,80,82.5,82.67,,17,3.65,13,62.05,30,2.07
부산울산경남,부산대,예체능,정시(가),2021,한국음악학과관악.타악전공,600,,628.4,,,7,,20,,,2,1,,2,2,1
부산울산경남,부산대,예체능,정시(가),2024,한국음악학과(현악.성악전공),600,,,,,,,,,,5,0.4,0,2,5,0.4
부산울산경남,부산대,예체능,정시(가),2024,한국음악학과(이론.작곡전공),600,,,,,,,,,,1,1,0,1,1,1
부산울산경남,부산대,자연,정시(가),2024,화공생명.환경공학부(화공생명공학전공),1000,,714,,,,,,89.5,,25,3.9,13,97.5,38,2.57
부산울산경남,부산대,인문,정시(가),2024,특수교육과,1000,,678.75,,,,,,79,,9,2.8,8,25.2,17,1.48
부산울산경남,부산대,인문,정시(가),2023,특수교육과,,687.39,686.5,,,,,,81.67,,7,4.43,6,31.01,13,2.39
부산울산경남,부산대,인문,정시(가),2022,특수교육과,1000,,682.24,,,75,77,90,78.67,2,6,4.17,6,25.02,12,2.09
부산울산경남,부산대,인문,정시(가),2021,특수교육과,1000,,701.9,,,85,86,87.5,85.83,,9,2.67,4,24.03,13,1.85
부산울산경남,부산대,자연,정시(가),2024,통계학과,1000,,692,,,,,,82.5,,15,3.8,9,57,24,2.38
부산울산경남,부산대,자연,정시(가),2023,통계학과,,695.47,693.5,,,,,,81.25,,16,3.69,22,59.04,38,1.55
부산울산경남,부산대,자연,정시(가),2022,통계학과,1000,,692.92,,,76,87,79,82,3,10,7.8,7,78,17,4.59
부산울산경남,부산대,자연,정시(가),2021,통계학과,1000,,693.4,,,82,82,84.5,83,,14,3.29,4,46.06,18,2.56
부산울산경남,부산대,의약학,정시(나),2024,치의학전문대학원(학‧석사통합과정),1000,,760.5,,,,,,96.67,,6,5.2,1,31.2,7,4.46
부산울산경남,부산대,의약학,정시(나)지역,2024,치의학전문대학원(학‧석사통합과정),1000,,750.5,,,,,,96.83,,17,4.6,22,78.2,39,2.01
부산울산경남,부산대,의약학,정시(가),2022,치의학전문대학원(학‧석사통합과정),1000,,760.31,,,95,100,97.5,97.5,2,16,5.13,9,82.08,25,3.28
부산울산경남,부산대,의약학,정시(가),2021,치의학전문대학원(학‧석사통합과정),1000,,737.4,,,94,98,98.5,96.5,,15,4.53,4,67.95,19,3.58
부산울산경남,부산외대,인문,정시(다),2023,독일어과,735,,361,,,,,,28,,17,2.24,21,38.08,38,1
부산울산경남,부산외대,인문,정시(나),2022,국제무역학과,735,,370,,,18,14,15,22.5,3,18,1.56,11,28.08,29,0.97
부산울산경남,부산외대,인문,정시(다),2023,국제문화비즈니스학부,735,,374,,,,,,22.5,,23,2.04,23,46.92,46,1.02
부산울산경남,부산외대,인문,정시(나),2021,국제비서학과,735,,423,,,57,41,35,50.5,,22,0.68,0,14.96,22,0.68
부산울산경남,부산외대,인문,정시(나),2022,국제비서학과,735,,313,,,9,9,3,14.83,4.25,13,0.69,0,8.97,13,0.69
부산울산경남,부산외대,인문,정시(나),2021,국제학부,735,,346,,,19,15,28,20.67,,4,3,8,12,12,1
부산울산경남,부산외대,인문,정시(나),2022,국제학부,735,,373,,,29,22,16,24.17,3.57,15,1.4,9,21,24,0.88
부산울산경남,부산외대,인문,정시(나),2023,국제학부글로벌자율전공,735,,359,,,,,,18.7,,13,2,13,26,26,1
부산울산경남,부산외대,인문,정시(다),2023,국제학부글로벌한국학전공,735,,363,,,,,,18.3,,23,2.3,30,52.9,53,1
부산울산경남,부산외대,인문,정시(나),2023,국제학부외교전공,735,,401,,,,,,32.2,,8,2.63,15,21.04,23,0.91
부산울산경남,부산외대,예체능,정시(다),2023,글로벌웹툰콘텐츠학과,735,,386,,,,,,43.8,,5,2.6,8,13,13,1
부산울산경남,부산외대,인문,정시(다),2021,글로벌인재학부,735,,371,,,28,17,22,26.67,,29,3.03,58,87.87,87,1.01
부산울산경남,부산외대,인문,정시(다),2021,독일어과,735,,442,,,41,54,48,59.5,,10,2.5,15,25,25,1
부산울산경남,부산외대,인문,정시(다),2022,독일어과,735,,377,,,27,7,24,29.67,3.86,9,2.78,14,25.02,23,1.09
부산울산경남,부산외대,인문,정시(나),2021,국제무역학과,735,,425,,,38,57,45,52,,14,1.14,4,15.96,18,0.89
부산울산경남,부산외대,인문,정시(다),2021,러시아학과,400,,216,,,33,7,28,31,,15,1.27,5,19.05,20,0.95
부산울산경남,부산대,자연,정시(가),2023,지구과학교육과,,689.93,693,,,,,,80.26,,7,3.57,5,24.99,12,2.08
부산울산경남,부산대,자연,정시(가),2022,지구과학교육과,1000,,695.52,,,85,87,80.5,84.5,3,8,5.5,5,44,13,3.38
부산울산경남,부산대,자연,정시(가),2021,지구과학교육과,1000,,694.9,,,89,75,87,83,,7,3.86,9,27.02,16,1.69
부산울산경남,부산대,인문,정시(가),2024,중어중문학과,1000,,681.75,,,,,,79.83,,9,5.6,9,50.4,18,2.8
부산울산경남,부산대,인문,정시(가),2023,중어중문학과,,683.77,681.5,,,,,,80.03,,12,3.42,14,41.04,26,1.58
부산울산경남,부산대,인문,정시(가),2022,중어중문학과,1000,,680.27,,,85,64,83.5,77.83,2,9,4.33,3,38.97,12,3.25
부산울산경남,부산대,인문,정시(가),2021,중어중문학과,1000,,699.7,,,83,80,81.5,83.83,,13,2.54,6,33.02,19,1.74
부산울산경남,부산대,예체능,정시(가),2021,조형학과섬유금속전공,600,,716.8,,,67,10,78,52.67,,5,4.2,1,21,6,3.5
부산울산경남,부산대,예체능,정시(가),2021,조형학과도예전공,600,,702.2,,,57,19,59,45.33,,6,4.67,3,28.02,9,3.11
부산울산경남,부산대,예체능,정시(가),2021,조형학과가구목칠전공,600,,710.2,,,55,15,58,44.33,,6,3.5,2,21,8,2.63
부산울산경남,부산대,예체능,정시(가),2024,조형학과(섬유금속전공),600,,,,,,,,,,3,6,0,18,3,6
부산울산경남,부산외대,인문,정시(가),2021,G2융합학과,735,,448,,,63,35,54,56.33,,27,1.11,3,29.97,30,1
부산울산경남,부산대,자연,정시(가),2021,화공생명.환경공학부(환경공학전공),1000,,677.4,,,78,65,81.5,77,,29,3.59,21,104.11,50,2.08
부산울산경남,부산대,자연,정시(가),2022,화공생명.환경공학부(환경공학전공),1000,,690.05,,,75,86,75.5,80.5,3,15,5.53,9,82.95,24,3.46
부산울산경남,부산대,자연,정시(가),2023,화공생명.환경공학부(환경공학전공),,693.1,691.5,,,,,,82.9,,17,3.29,8,55.93,25,2.24
부산울산경남,부산대,자연,정시(가),2024,화공생명.환경공학부(환경공학전공),1000,,690.5,,,,,,82.33,,18,3.8,6,68.4,24,2.85
부산울산경남,부산대,자연,정시(나),2021,화학과,1000,,679.5,,,78,65,81,76.83,,40,2.18,29,87.2,69,1.26
부산울산경남,부산대,자연,정시(나),2022,화학과,1000,,691.17,,,78,86,75,80.5,2,27,4.63,17,125.01,44,2.84
부산울산경남,부산대,자연,정시(나),2023,화학과,,693.44,690.5,,,,,,82.04,,27,3.56,24,96.12,51,1.88
부산울산경남,부산대,자연,정시(나),2024,화학과,1000,,690,,,,,,81.17,,26,5.2,19,135.2,45,3
부산울산경남,부산대,자연,정시(가),2021,화학교육과,1000,,690.1,,,88,71,83,83.17,,10,2.7,2,27,12,2.25
부산울산경남,부산대,자연,정시(가),2022,화학교육과,1000,,692.94,,,78,89,78.5,81.5,2,7,7.29,6,51.03,13,3.93
부산울산경남,부산대,자연,정시(가),2023,화학교육과,,696.86,696,,,,,,84.48,,7,3.86,4,27.02,11,2.46
부산울산경남,부산대,자연,정시(가),2024,화학교육과,1000,,672.5,,,,,,76,,6,5.3,11,31.8,17,1.87
부산울산경남,부산대,자연,정시(가),2024,분자생물학과,1000,,688.5,,,,,,81.33,,17,4.4,25,74.8,42,1.78
부산울산경남,부산외대,인문,정시(가),2022,G2융합학과,735,,356,,,30,4,14,18.67,3.9,38,0.63,4,23.94,42,0.57
부산울산경남,부산외대,인문,정시(나),2021,경영학과,735,,427,,,25,41,46,53,,27,2.33,38,62.91,65,0.97
부산울산경남,부산외대,인문,정시(나),2022,경영학과,735,,339,,,23,7,24,20.17,4.25,17,1.35,11,22.95,28,0.82
부산울산경남,부산외대,인문,정시(나),2023,경영학부,735,,386,,,,,,35.5,,10,3.3,10,33,20,1.65
부산울산경남,부산외대,인문,정시(나),2021,경제금융학과,735,,400,,,28,7,31,31.5,,9,2.22,11,19.98,20,1
부산울산경남,부산외대,인문,정시(나),2022,경제금융학과,735,,386,,,7,7,10,25.33,3.2,11,1.27,4,13.97,15,0.93
부산울산경남,부산외대,인문,정시(나),2021,경찰행정학과,735,,390,,,24,29,30,34,,7,3.14,15,21.98,22,1
부산울산경남,부산외대,인문,정시(나),2022,경찰행정학과,735,,414,,,27,33,45,42.83,3.2,6,6.5,7,39,13,3
부산울산경남,부산외대,인문,정시(나),2023,경찰행정학과,735,,404,,,,,,42.7,,3,5.67,9,17.01,12,1.42
부산울산경남,부산외대,인문,정시(다),2022,국제마케팅학과,735,,409,,,34,27,45,44.33,3.29,10,5.8,18,58,28,2.07
부산울산경남,부산외대,인문,정시(다),2023,국제마케팅학과,735,,386,,,,,,33.3,,13,4.92,39,63.96,52,1.23
부산울산경남,부산외대,인문,정시(나),2023,국제무역·경제금융학부,735,,379,,,,,,30.7,,28,2.21,32,61.88,60,1.03
부산울산경남,부산대,인문,정시(가),2024,공공정책학부,1000,,693.75,,,,,,82.17,,14,4.1,9,57.4,23,2.5
부산울산경남,부산대,인문,정시(나),2024,경제학부,1000,,696.5,,,,,,83.67,,33,4.9,48,161.7,81,2
부산울산경남,부산대,인문,정시(가),2021,고고학과,1000,,699.2,,,83,89,82.5,84.67,,13,3.69,10,47.97,23,2.09
부산울산경남,부산대,인문,정시(가),2022,고고학과,1000,,673.77,,,76,66,79,76,3,15,4.4,16,66,31,2.13
부산울산경남,부산대,인문,정시(가),2023,고고학과,,683.56,682.75,,,,,,80.41,,10,8.5,8,85,18,4.72
부산울산경남,부산대,인문,정시(가),2024,고고학과,1000,,678.25,,,,,,76.67,,9,6,7,54,16,3.38
부산울산경남,부산대,자연,정시(나),2021,고분자공학과,1000,,687,,,82,71,84.5,81.17,,16,2.81,17,44.96,33,1.36
부산울산경남,부산대,자연,정시(나),2022,고분자공학과,1000,,700.04,,,84,85,79.5,84,2,17,4.18,10,71.06,27,2.63
부산울산경남,부산대,자연,정시(나),2023,고분자공학과,,698.57,697.6,,,,,,85.27,,16,3.88,15,62.08,31,2
부산울산경남,부산대,자연,정시(나),2024,고분자공학과,1000,,695,,,,,,83.67,,20,3.6,18,72,38,1.89
부산울산경남,부산대,인문,정시(가),2021,공공정책학부,1000,,708.8,,,91,86,87,87.67,,12,3.67,12,44.04,24,1.84
부산울산경남,부산대,인문,정시(가),2022,공공정책학부,1000,,693.99,,,82,79,86,83.83,3,16,5,10,80,26,3.08
부산울산경남,부산대,인문,정시(가),2023,공공정책학부,,697.52,697.25,,,,,,84.46,,14,3.64,8,50.96,22,2.32
부산울산경남,부산대,인문,정시(나),2023,경제학부,,691.27,688.75,,,,,,82.61,,33,3.18,41,104.94,74,1.42
부산울산경남,부산대,인문,정시(가),2021,관광컨벤션학과,1000,,704.3,,,85,86,83,86.5,,10,4.4,14,44,24,1.83
부산울산경남,부산대,인문,정시(가),2022,관광컨벤션학과,1000,,686.54,,,85,72,86,81.33,3,8,4.88,6,39.04,14,2.79
부산울산경남,부산대,인문,정시(가),2023,관광컨벤션학과,,685.72,689.25,,,,,,81.15,,8,3.38,11,27.04,19,1.42
부산울산경남,부산대,인문,정시(가),2024,관광컨벤션학과,1000,,689.75,,,,,,80.5,,8,4.3,6,34.4,14,2.46
부산울산경남,부산대,자연,정시(나),2021,광메카트로닉스공학과,1000,,674.9,,,76,61,78,75.83,,28,2.29,16,64.12,44,1.46
부산울산경남,부산대,자연,정시(나),2022,광메카트로닉스공학과,1000,,686.55,,,73,86,75.5,79.17,3,18,5,5,90,23,3.91
부산울산경남,부산대,자연,정시(나),2023,광메카트로닉스공학과,,689.69,688.5,,,,,,80.82,,18,3.67,15,66.06,33,2
부산울산경남,부산대,자연,정시(나),2024,광메카트로닉스공학과,1000,,686.5,,,,,,80.33,,18,3.4,10,61.2,28,2.19
부산울산경남,부산대,인문,정시(가),2021,교육학과,1000,,708.1,,,86,92,85.5,87.5,,5,3.6,7,18,12,1.5
부산울산경남,부산대,인문,정시(가),2022,교육학과,1000,,690.93,,,87,79,85,82.33,2,5,5.4,3,27,8,3.38
부산울산경남,부산대,인문,정시(가),2023,교육학과,,686.85,687.75,,,,,,80.8,,5,3.2,8,16,13,1.23
부산울산경남,부산대,자연,정시(가),2023,건설융합학부(도시공학전공),,688.15,686.25,,,,,,81.77,,15,3.33,15,49.95,30,1.67
부산울산경남,부산대,자연,정시(가),2023,간호학과,,703.21,700,,,,,,86.6,,24,3.79,16,90.96,40,2.27
부산울산경남,부산대,자연,정시(가)지역,2023,간호학과,,691.81,688,,,,,,82.02,,8,3.5,1,28,9,3.11
부산울산경남,부산대,자연,정시(가),2024,간호학과,1000,,697.5,,,,,,82.83,,24,3,14,72,38,1.89
부산울산경남,부산대,자연,정시(가)지역,2024,간호학과,1000,,697.5,,,,,,85,,9,3.3,4,29.7,13,2.28
부산울산경남,부산대,자연,정시(가),2021,건설융합학부(건축공학전공),1000,,645.4,,,70,61,75.5,64.67,,26,2.19,23,56.94,49,1.16
부산울산경남,부산대,자연,정시(가),2022,건설융합학부(건축공학전공),1000,,688.67,,,71,84,81.5,79,3,13,8.77,17,114.01,30,3.8
부산울산경남,부산대,자연,정시(가),2023,건설융합학부(건축공학전공),,691.49,689.5,,,,,,80.93,,16,4.13,10,66.08,26,2.54
부산울산경남,부산대,자연,정시(가),2021,건설융합학부(건축학전공),1000,,677.1,,,80,63,79.5,76.17,,20,3,17,60,37,1.62
부산울산경남,부산대,자연,정시(가),2022,건설융합학부(건축학전공),1000,,694.32,,,84,85,77.5,82.33,2,13,6.77,10,88.01,23,3.83
부산울산경남,부산대,자연,정시(가),2023,건설융합학부(건축학전공),,694.18,691.5,,,,,,81.42,,16,4,10,64,26,2.46
부산울산경남,부산대,자연,정시(가),2021,건설융합학부(도시공학전공),1000,,657.4,,,74,55,73.5,67.17,,25,2.76,18,69,43,1.6
부산울산경남,부산대,자연,정시(가),2022,건설융합학부(도시공학전공),1000,,689.39,,,85,76,79.5,81.5,2,13,7.31,9,95.03,22,4.32
부산울산경남,부산대,인문,정시(가),2024,교육학과,1000,,685,,,,,,79.5,,9,4.6,12,41.4,21,1.97
부산울산경남,부산대,자연,정시(가),2021,건설융합학부(토목공학전공),1000,,671.8,,,72,68,77.5,74.67,,53,2.64,33,139.92,86,1.63
부산울산경남,부산대,자연,정시(가),2022,건설융합학부(토목공학전공),1000,,685.81,,,75,82,76.5,80.33,3,30,7.1,10,213,40,5.33
부산울산경남,부산대,자연,정시(가),2023,건설융합학부(토목공학전공),,686.76,685.5,,,,,,78.89,,31,3.97,21,123.07,52,2.37
부산울산경남,부산대,자연,정시(가),2024,건축공학과,1000,,686.5,,,,,,80.33,,15,4.3,24,64.5,39,1.65
부산울산경남,부산대,자연,정시(가),2024,건축학과,1000,,693.5,,,,,,82.67,,16,5.7,12,91.2,28,3.26
부산울산경남,부산대,인문,정시(가),2021,경영학과,1000,,712.8,,,91,86,87.5,89.33,,88,3.09,66,271.92,154,1.77
부산울산경남,부산대,인문,정시(가),2022,경영학과,1000,,700.95,,,87,79,84,85.83,2,90,3.7,46,333,136,2.45
부산울산경남,부산대,인문,정시(가),2023,경영학과,,699.77,698.25,,,,,,85.51,,103,2.83,59,291.49,162,1.8
